SITE,DTS,COUNTID,LANE,DIR,SPD,AX,GW_TOT,HEADT,GAPT,LENTH,CS,AWT01,AWT02,AWT03,AWT04,AWT05,AWT06,AWT07,AWT08,AWT09,W1_2,W2_3,W3_4,W4_5,W5_6,W6_7,W7_8,W8_9,TYPE
405,20000110T125555,99775,1,1,80,3,3760,3.5,3.3,972,6,1470,1150,1140,0,0,0,0,0,0,302,439,0,0,0,0,0,0,111
405,20000110T125734,99776,1,1,86,2,10230,6.2,6.1,784,4,3090,7140,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,11
405,20000110T125736,99777,1,1,85,2,10490,1.7,1.3,760,4,4980,5510,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,11
405,20000110T125751,99778,1,1,86,2,6310,1.2,1.2,506,1,5240,1070,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,11
405,20000110T125753,99779,1,1,87,5,14320,1.7,1.5,1766,5,4990,2690,3310,1850,1480,0,0,0,0,445,140,547,491,0,0,0,0,1211
405,20000110T125837,99780,1,1,88,4,15300,5.1,4.9,1469,6,6180,3060,3180,2880,0,0,0,0,0,371,709,134,0,0,0,0,0,112
405,20000110T125841,99781,1,1,90,4,15510,4.1,3.4,1846,5,6260,4560,2310,2380,0,0,0,0,0,523,567,518,0,0,0,0,0,1111
405,20000110T125933,99782,1,1,89,4,8910,2.5,2.3,1039,6,4680,2020,1180,1030,0,0,0,0,0,382,351,137,0,0,0,0,0,112
405,20000110T130003,99783,1,1,85,2,9160,8.2,8,786,4,4560,4600,0,0,0,0,0,0,0,531,0,0,0,0,0,0,0,11
405,20000110T130047,99784,1,1,88,4,12110,2.2,2.1,905,4,3560,3370,2660,2520,0,0,0,0,0,152,359,139,0,0,0,0,0,22
405,20000110T130127,99785,1,1,88,4,11710,0.6,0.5,723,4,4400,4220,1470,1620,0,0,0,0,0,170,256,132,0,0,0,0,0,22
405,20000110T130201,99786,1,1,88,4,8400,7.7,7.6,1369,6,2300,2540,1810,1750,0,0,0,0,0,380,585,149,0,0,0,0,0,112
405,20000110T130205,99787,1,1,88,4,12160,4.2,3.6,800,4,2760,3520,2950,2930,0,0,0,0,0,173,232,140,0,0,0,0,0,22
405,20000110T130215,99788,1,1,84,4,19050,10.1,9.8,1133,6,5000,4630,3580,5840,0,0,0,0,0,382,423,134,0,0,0,0,0,112
405,20000110T130240,99789,1,1,92,3,10710,2.4,2.2,879,4,3610,3570,3530,0,0,0,0,0,0,484,140,0,0,0,0,0,0,12
405,20000110T130300,99790,1,1,86,4,25080,6.8,6.6,1677,5,5410,9730,4920,5020,0,0,0,0,0,513,780,129,0,0,0,0,0,112
405,20000110T130331,99791,1,1,86,2,10070,4.4,4.2,777,4,4540,5530,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,11
405,20000110T130406,99792,1,1,90,4,22250,6.4,6.2,1434,6,6190,4970,5490,5600,0,0,0,0,0,379,665,135,0,0,0,0,0,112
405,20000110T130419,99793,1,1,91,3,22260,2.6,2.5,798,4,5230,8550,8480,0,0,0,0,0,0,406,137,0,0,0,0,0,0,12
405,20000110T130520,99794,1,1,96,2,11070,2.4,2.3,779,4,5030,6040,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,11
405,20000110T130602,99795,1,1,90,4,13830,2.5,2.4,1468,6,6070,2490,2390,2880,0,0,0,0,0,361,718,134,0,0,0,0,0,112
405,20000110T130611,99796,1,1,88,4,13050,2.9,2.8,1419,6,6090,2500,2250,2210,0,0,0,0,0,360,675,129,0,0,0,0,0,112
405,20000110T130621,99797,1,1,86,3,13150,8.5,8.4,774,4,7880,2780,2490,0,0,0,0,0,0,453,143,0,0,0,0,0,0,12
405,20000110T130747,99798,1,1,91,2,4180,1,0.9,683,4,1870,2310,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,11
405,20000110T130915,99799,1,1,90,4,18060,10.9,10.8,1853,5,7150,5450,2900,2560,0,0,0,0,0,557,564,477,0,0,0,0,0,1111
405,20000110T130930,99800,1,1,85,4,10030,3.6,3.5,854,4,3730,2390,1850,2060,0,0,0,0,0,155,314,130,0,0,0,0,0,22
405,20000110T130944,99801,1,1,94,3,4370,2.1,1.9,1076,6,1610,1400,1360,0,0,0,0,0,0,361,463,0,0,0,0,0,0,111
405,20000110T131035,99802,1,1,84,2,5960,4,3.9,673,4,3670,2290,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,11
405,20000110T131052,99803,1,1,93,4,17470,1.9,1.8,1423,6,5410,6100,3420,2540,0,0,0,0,0,380,627,161,0,0,0,0,0,112
405,20000110T131123,99804,1,1,87,2,10810,5.1,5,736,4,5720,5090,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,11
405,20000110T131150,99805,1,1,87,4,8000,2.4,2.3,1807,5,2350,2290,1530,1830,0,0,0,0,0,537,562,459,0,0,0,0,0,1111
405,20000110T131220,99806,1,1,87,2,6210,2.1,1.9,810,4,2920,3290,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,11
405,20000110T131430,99807,1,1,88,2,7690,5.7,5.5,776,4,4130,3560,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,11
405,20000110T131546,99808,1,1,99,2,3800,2.3,2.2,656,3,1510,2290,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,11
405,20000110T131551,99809,1,1,88,4,22840,2.5,2.4,1500,6,6720,4650,5640,5830,0,0,0,0,0,380,732,133,0,0,0,0,0,112
405,20000110T131632,99810,1,1,88,3,9740,4.6,4.4,681,7,4930,2520,2290,0,0,0,0,0,0,323,141,0,0,0,0,0,0,12
405,20000110T131656,99811,1,1,87,2,6990,3.3,3.1,738,4,3780,3210,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,11
405,20000110T131706,99812,1,1,90,2,4520,1.6,1.4,587,4,2460,2060,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,11
405,20000110T131758,99813,1,1,95,2,5580,1.6,1.4,797,4,3700,1880,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,11
405,20000110T131841,99814,1,1,90,3,9960,1.2,1.1,899,4,5740,2190,2030,0,0,0,0,0,0,510,134,0,0,0,0,0,0,12
405,20000110T131902,99815,1,1,89,4,25440,2.8,2.7,918,4,6280,5580,6980,6600,0,0,0,0,0,148,382,133,0,0,0,0,0,22
405,20000110T131924,99816,1,1,87,4,11860,3.4,3.2,1410,6,3300,3350,2230,2980,0,0,0,0,0,366,656,133,0,0,0,0,0,112
405,20000110T132000,99817,1,1,86,3,17080,4.3,4.2,735,7,6560,5290,5230,0,0,0,0,0,0,342,138,0,0,0,0,0,0,12
405,20000110T132013,99818,1,1,87,4,16210,5.4,5.3,1835,5,5530,4070,3490,3120,0,0,0,0,0,524,575,513,0,0,0,0,0,1111
405,20000110T132026,99819,1,1,87,4,14020,12.5,11.7,1880,5,5770,3240,2030,2980,0,0,0,0,0,560,548,517,0,0,0,0,0,1111
405,20000110T132038,99820,1,1,84,3,8700,6.1,6,854,4,4370,2180,2150,0,0,0,0,0,0,462,137,0,0,0,0,0,0,12
405,20000110T132122,99821,1,1,85,4,8830,1.8,1.6,1790,5,3740,3490,860,740,0,0,0,0,0,560,547,498,0,0,0,0,0,1111
405,20000110T132134,99822,1,1,87,4,7180,3.7,3.7,1551,5,2340,2390,1570,880,0,0,0,0,0,460,471,484,0,0,0,0,0,1111
405,20000110T132151,99823,1,1,92,4,20320,1.1,1,1828,5,6130,9400,1990,2800,0,0,0,0,0,496,627,461,0,0,0,0,0,1111
405,20000110T132330,99824,1,1,85,4,23330,2.7,2.5,1849,5,5120,8600,5030,4580,0,0,0,0,0,539,589,471,0,0,0,0,0,1111
405,20000110T132359,99825,1,1,84,4,10700,2.3,2.2,1492,5,2930,4070,1970,1730,0,0,0,0,0,407,481,379,0,0,0,0,0,1111
405,20000110T132452,99826,1,1,81,3,3710,4.8,4.7,799,7,1100,1150,1460,0,0,0,0,0,0,281,408,0,0,0,0,0,0,111
405,20000110T132503,99827,1,1,86,2,8820,1.2,1,734,4,5120,3700,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,11
405,20000110T132511,99828,1,1,90,2,6350,2.1,1.9,592,4,2610,3740,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,11
405,20000110T132524,99829,1,1,89,2,7220,2.5,2.3,833,4,3710,3510,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,11
405,20000110T132532,99830,1,1,90,4,15690,3.9,3.8,1851,5,5540,4610,3380,2160,0,0,0,0,0,500,557,539,0,0,0,0,0,1111
405,20000110T132607,99831,1,1,87,3,10620,3.4,3.3,984,4,4200,3460,2960,0,0,0,0,0,0,591,138,0,0,0,0,0,0,12
405,20000110T132612,99832,1,1,84,4,20350,5.5,5,721,4,5030,6140,4540,4640,0,0,0,0,0,147,238,139,0,0,0,0,0,22
405,20000110T132628,99833,1,1,93,2,9530,5.3,5.2,736,4,4220,5310,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,11
405,20000110T132651,99834,1,1,90,2,7340,4.2,4.1,736,4,4810,2530,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,11
405,20000110T132712,99835,1,1,89,4,12730,1.9,1.7,1470,6,4890,3740,2050,2050,0,0,0,0,0,371,709,135,0,0,0,0,0,112
405,20000110T132802,99836,1,1,98,2,3550,1.1,1,651,4,1390,2160,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,11
405,20000110T132815,99837,1,1,88,4,25320,4.6,4.4,669,4,4470,4760,8040,8050,0,0,0,0,0,145,242,136,0,0,0,0,0,22
405,20000110T132836,99838,1,1,86,3,9900,4.2,4,1356,6,3490,3260,3150,0,0,0,0,0,0,384,717,0,0,0,0,0,0,111
405,20000110T132920,99839,1,1,92,4,11730,4.9,4.8,1812,5,4970,3450,1880,1430,0,0,0,0,0,524,562,525,0,0,0,0,0,1111
405,20000110T133023,99840,1,1,85,4,22280,5.1,5,906,4,5420,5590,6110,5160,0,0,0,0,0,148,367,136,0,0,0,0,0,22
405,20000110T133042,99841,1,1,87,2,3560,9.9,9.8,551,1,1210,2350,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,11
405,20000110T133048,99842,1,1,87,2,13000,6.2,5.9,705,4,6370,6630,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,11
405,20000110T133052,99843,1,1,87,2,7600,4,3.7,669,4,4080,3520,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,11
405,20000110T133131,99844,1,1,87,4,26350,1.4,1.2,608,4,4960,5060,7960,8370,0,0,0,0,0,146,236,138,0,0,0,0,0,22
405,20000110T133302,99845,1,1,95,2,3580,2.7,2.6,554,4,1220,2360,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,11
405,20000110T133334,99846,1,1,78,4,10020,3.4,3.3,829,4,2470,4200,1690,1660,0,0,0,0,0,173,261,140,0,0,0,0,0,22
405,20000110T133434,99847,1,1,87,4,17690,1.8,1.7,846,4,4370,5060,4090,4170,0,0,0,0,0,152,301,138,0,0,0,0,0,22
405,20000110T133507,99848,1,1,103,2,4320,1.3,1.2,654,4,1640,2680,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,11
405,20000110T133515,99849,1,1,88,3,9430,5.9,5.7,859,4,2700,2590,4140,0,0,0,0,0,0,182,422,0,0,0,0,0,0,21
405,20000110T133527,99850,1,1,72,4,8690,2.9,2.8,1772,7,880,610,2830,4370,0,0,0,0,0,285,725,507,0,0,0,0,0,1111
405,20000110T133535,99851,1,1,85,2,6220,7.5,7,746,4,3220,3000,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,11
405,20000110T133658,99852,1,1,85,4,6930,2,1.9,1500,6,2600,1820,1270,1240,0,0,0,0,0,356,756,133,0,0,0,0,0,112
405,20000110T133912,99853,1,1,83,2,8940,2.2,2,802,4,6170,2770,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,11
405,20000110T134046,99854,1,1,86,2,9260,2.1,1.9,764,4,6140,3120,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,11
405,20000110T134058,99855,1,1,87,4,18510,4.9,4.7,1437,6,6680,6020,2830,2980,0,0,0,0,0,370,681,131,0,0,0,0,0,112
405,20000110T134107,99856,1,1,87,4,19370,1.9,1.7,1456,6,6680,3870,4330,4490,0,0,0,0,0,357,715,129,0,0,0,0,0,112
405,20000110T134215,99857,1,1,86,2,6350,2.3,2.2,719,4,3560,2790,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,11
405,20000110T134233,99858,1,1,82,4,21310,1.7,1.5,1749,5,5770,5180,5260,5100,0,0,0,0,0,485,544,480,0,0,0,0,0,1111
405,20000110T134301,99859,1,1,103,2,10130,3.9,3.8,883,3,4690,5440,0,0,0,0,0,0,0,628,0,0,0,0,0,0,0,11
405,20000110T134322,99860,1,1,80,4,20900,2.6,2.5,856,4,4840,3930,6150,5980,0,0,0,0,0,183,282,136,0,0,0,0,0,22
405,20000110T134323,99861,1,1,79,2,6720,1.2,0.8,805,4,3420,3300,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,11
405,20000110T134328,99862,1,1,87,3,17420,4,3.8,872,4,8260,3820,5340,0,0,0,0,0,0,486,131,0,0,0,0,0,0,12
405,20000110T134455,99864,1,1,81,5,6810,1.9,1.7,1441,6,2210,1840,880,670,1210,0,0,0,0,367,553,130,136,0,0,0,0,113
405,20000110T134457,99865,1,1,80,3,5850,1.7,1,891,7,1490,1440,2920,0,0,0,0,0,0,335,333,0,0,0,0,0,0,111
405,20000110T134538,99866,1,1,84,4,10820,3.8,3.7,792,4,3860,2880,2080,2000,0,0,0,0,0,153,270,137,0,0,0,0,0,22
405,20000110T134538,99867,1,1,83,4,13220,0.7,0.3,1807,5,5860,3210,2180,1970,0,0,0,0,0,518,574,483,0,0,0,0,0,1111
405,20000110T134556,99868,1,1,83,2,3970,6,5.9,734,4,2200,1770,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,11
405,20000110T134600,99869,1,1,87,2,14540,3.6,3.3,639,4,5700,8840,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,11
405,20000110T134613,99870,1,1,87,4,17040,2.3,2.2,1417,6,5610,5280,3070,3080,0,0,0,0,0,359,656,147,0,0,0,0,0,112
405,20000110T134620,99871,1,1,88,2,9040,6.5,5.8,842,4,3720,5320,0,0,0,0,0,0,0,587,0,0,0,0,0,0,0,11
405,20000110T134737,99872,1,1,88,3,14520,2.7,2.5,688,7,5580,4210,4730,0,0,0,0,0,0,344,133,0,0,0,0,0,0,12
405,20000110T134812,99873,1,1,85,2,6840,4,3.8,813,4,3080,3760,0,0,0,0,0,0,0,558,0,0,0,0,0,0,0,11
405,20000110T134924,99874,1,1,87,4,25550,6.8,6.6,1811,5,8810,7010,6410,3320,0,0,0,0,0,574,524,513,0,0,0,0,0,1111
405,20000110T134931,99875,1,1,85,4,11470,6.7,6,1455,7,4000,4900,1350,1220,0,0,0,0,0,386,498,362,0,0,0,0,0,1111
405,20000110T134939,99876,1,1,81,5,15930,7.6,7,1801,5,6810,5310,1370,1250,1190,0,0,0,0,570,539,369,121,0,0,0,0,1112
405,20000110T135029,99877,1,1,87,2,5510,7.8,7.7,752,4,2650,2860,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0,11
405,20000110T135055,99878,1,1,79,2,8790,3.1,3,779,4,4890,3900,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,11
405,20000110T135223,99879,1,1,87,2,9330,1.9,1.8,670,4,4250,5080,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,11
405,20000110T135303,99880,1,1,89,2,8210,4.4,4.3,739,4,3410,4800,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,11
405,20000110T135316,99881,1,1,85,4,22670,3.6,3.5,813,4,3200,2580,8090,8800,0,0,0,0,0,144,286,128,0,0,0,0,0,22
405,20000110T135325,99882,1,1,101,2,10060,1,0.8,862,7,4340,5720,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,11
405,20000110T135351,99883,1,1,89,4,9330,2.7,2.6,1599,5,2810,2560,2010,1950,0,0,0,0,0,484,722,138,0,0,0,0,0,112
405,20000110T135453,99884,1,1,86,4,10760,4.6,4.4,804,7,3670,3880,1600,1610,0,0,0,0,0,193,219,137,0,0,0,0,0,22
405,20000110T135517,99885,1,1,89,4,14040,2.6,2.4,1440,6,6000,2590,2640,2810,0,0,0,0,0,381,669,135,0,0,0,0,0,112
405,20000110T135546,99886,1,1,81,4,14760,3.8,3.6,1101,6,4630,4630,2830,2670,0,0,0,0,0,347,424,124,0,0,0,0,0,112
405,20000110T135616,99887,1,1,88,2,7060,5,4.9,801,4,4230,2830,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,11
405,20000110T135627,99888,1,1,88,2,8330,1.3,1.1,762,4,5360,2970,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,11
405,20000110T135705,99889,1,1,90,2,9090,2.7,2.6,744,4,4310,4780,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,11
405,20000110T135858,99890,1,1,85,2,5770,14.3,14.1,802,4,3530,2240,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,11
405,20000110T140011,99891,1,1,86,2,6250,4.3,4.2,739,4,3060,3190,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,11
405,20000110T140025,99892,1,1,89,2,8900,3.8,3.6,739,4,3700,5200,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,11
405,20000110T140033,99893,1,1,87,4,9350,8,7.6,760,4,2790,2790,2010,1760,0,0,0,0,0,143,307,139,0,0,0,0,0,22
405,20000110T140037,99894,1,1,82,2,4920,4.1,3.8,623,4,2950,1970,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,11
405,20000110T140044,99895,1,1,88,4,17070,0.9,0.7,1619,5,2880,4620,5150,4420,0,0,0,0,0,476,754,134,0,0,0,0,0,112
405,20000110T140105,99896,1,1,89,5,22610,2.2,2.1,1475,6,4960,8770,2570,2570,3740,0,0,0,0,358,602,129,131,0,0,0,0,113
405,20000110T140112,99897,1,1,84,3,12510,0.9,0.8,964,3,5540,3430,3540,0,0,0,0,0,0,581,128,0,0,0,0,0,0,12
405,20000110T140116,99898,1,1,90,4,17900,3.2,3,1854,5,6940,4840,2940,3180,0,0,0,0,0,542,561,507,0,0,0,0,0,1111
405,20000110T140134,99899,1,1,85,4,10620,3.6,3.5,680,4,3790,3830,1580,1420,0,0,0,0,0,145,267,134,0,0,0,0,0,22
405,20000110T140255,99900,1,1,91,2,7920,4.1,3.9,797,4,4750,3170,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,11
405,20000110T140349,99901,1,1,84,4,9570,3.5,3.4,1793,5,4990,2020,1570,990,0,0,0,0,0,572,559,472,0,0,0,0,0,1111
405,20000110T140537,99902,1,1,99,4,4570,4,3.8,1123,7,1090,1250,1020,1210,0,0,0,0,0,287,502,83,0,0,0,0,0,112
405,20000110T140707,99903,1,1,103,4,3770,8.3,8.2,909,7,1000,1110,660,1000,0,0,0,0,0,268,391,69,0,0,0,0,0,112
405,20000110T140710,99904,1,1,84,2,8270,3.2,2.9,702,4,2300,5970,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,11
405,20000110T140733,99905,1,1,87,5,18010,3.8,3.7,1464,6,3810,4380,3530,3030,3260,0,0,0,0,365,583,132,129,0,0,0,0,113
405,20000110T140742,99906,1,1,87,4,12730,8.8,8.2,1827,5,2790,4390,1950,3600,0,0,0,0,0,554,529,525,0,0,0,0,0,1111
405,20000110T140754,99907,1,1,86,4,22110,2.6,2.5,828,4,4330,4680,6500,6600,0,0,0,0,0,150,327,132,0,0,0,0,0,22
405,20000110T140800,99908,1,1,89,5,12160,6,5.6,1877,5,2570,4150,2570,1660,1210,0,0,0,0,457,139,515,511,0,0,0,0,1211
405,20000110T140820,99909,1,1,87,4,16320,2.8,2.7,1903,5,5050,5500,2560,3210,0,0,0,0,0,562,555,531,0,0,0,0,0,1111
405,20000110T140832,99910,1,1,80,4,27600,1,0.9,1021,6,5950,8220,8330,5100,0,0,0,0,0,382,386,127,0,0,0,0,0,112
405,20000110T140853,99911,1,1,90,4,15170,2.8,2.7,881,4,5590,5410,2200,1970,0,0,0,0,0,174,343,137,0,0,0,0,0,22
405,20000110T140855,99912,1,1,90,2,9950,2.2,1.8,762,4,4790,5160,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,11
405,20000110T140930,99913,1,1,87,5,15710,3,2.9,1770,6,5050,2400,2520,2830,2910,0,0,0,0,318,128,967,149,0,0,0,0,122
405,20000110T140933,99914,1,1,86,4,11400,2.8,2.1,1859,5,5050,2230,2540,1580,0,0,0,0,0,522,592,511,0,0,0,0,0,1111
405,20000110T140938,99915,1,1,88,3,7130,4.7,3.9,666,4,2790,2120,2220,0,0,0,0,0,0,385,146,0,0,0,0,0,0,12
405,20000110T141052,99916,1,1,87,4,10490,8.3,8.1,1291,6,5220,1930,1600,1740,0,0,0,0,0,380,581,130,0,0,0,0,0,112
405,20000110T141139,99917,1,1,83,4,7430,1.2,1.1,1703,5,2410,2970,1130,920,0,0,0,0,0,517,517,501,0,0,0,0,0,1111
405,20000110T141222,99918,1,1,84,4,13090,8.4,8.3,1370,6,5750,2360,2560,2420,0,0,0,0,0,380,594,141,0,0,0,0,0,112
405,20000110T141229,99919,1,1,85,4,12720,6.3,5.6,1799,5,3290,4440,2590,2400,0,0,0,0,0,520,563,461,0,0,0,0,0,1111
405,20000110T141244,99920,1,1,88,4,14330,5.5,5.4,1865,5,5900,4440,2080,1910,0,0,0,0,0,523,587,518,0,0,0,0,0,1111
405,20000110T141248,99921,1,1,87,2,6900,3.2,2.5,754,4,4570,2330,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,11
405,20000110T141341,99922,1,1,86,2,12770,3.2,3.1,827,4,6010,6760,0,0,0,0,0,0,0,572,0,0,0,0,0,0,0,11
405,20000110T141359,99923,1,1,86,3,9080,4.2,4,955,4,2740,3240,3100,0,0,0,0,0,0,565,135,0,0,0,0,0,0,12
405,20000110T141403,99924,1,1,84,4,6440,3.9,3.5,1337,6,2050,1990,1230,1170,0,0,0,0,0,360,581,141,0,0,0,0,0,112
405,20000110T141417,99925,1,1,87,4,23520,6.7,6.5,1838,5,6820,5350,5620,5730,0,0,0,0,0,551,551,496,0,0,0,0,0,1111
405,20000110T141419,99926,1,1,87,2,6940,1.9,1.2,801,4,3480,3460,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,11
405,20000110T141420,99927,1,1,87,4,14520,1.1,0.7,1207,6,5470,3700,2900,2450,0,0,0,0,0,384,429,139,0,0,0,0,0,112
405,20000110T141433,99928,1,1,91,4,9560,3,2.7,1331,6,5280,2320,970,990,0,0,0,0,0,331,632,134,0,0,0,0,0,112
405,20000110T141610,99929,1,1,87,2,5600,3.7,3.6,787,4,2810,2790,0,0,0,0,0,0,0,532,0,0,0,0,0,0,0,11
405,20000110T141612,99930,1,1,87,4,6030,1.8,1.4,1379,6,2250,2030,940,810,0,0,0,0,0,383,599,142,0,0,0,0,0,112
405,20000110T141627,99931,1,1,89,4,12750,1.5,1.3,928,4,3300,2650,3450,3350,0,0,0,0,0,153,385,135,0,0,0,0,0,22
405,20000110T141704,99932,1,1,84,4,23210,5.2,5,1147,6,6100,5090,6010,6010,0,0,0,0,0,362,438,124,0,0,0,0,0,112
405,20000110T141957,99933,1,1,83,2,6850,7.7,7.6,772,4,3380,3470,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,11
405,20000110T142056,99934,1,1,88,4,17770,10.7,10.6,1481,6,5640,5010,3480,3640,0,0,0,0,0,360,682,184,0,0,0,0,0,112
405,20000110T142102,99935,1,1,84,4,11910,3.2,3.1,1734,5,4530,3970,1860,1550,0,0,0,0,0,525,543,526,0,0,0,0,0,1111
405,20000110T142143,99936,1,1,90,2,6750,5.7,5.6,744,4,4580,2170,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,11
405,20000110T142303,99937,1,1,88,4,15120,8.7,8.6,1476,6,3500,4270,3730,3620,0,0,0,0,0,383,713,125,0,0,0,0,0,112
405,20000110T142334,99938,1,1,87,4,12840,4.6,4.5,1842,5,5890,3520,1910,1520,0,0,0,0,0,546,623,470,0,0,0,0,0,1111
405,20000110T142407,99939,1,1,85,2,5220,9.6,9.4,699,4,2800,2420,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,11
405,20000110T142411,99940,1,1,85,2,6490,3.9,3.6,776,4,2900,3590,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,11
405,20000110T142427,99941,1,1,87,4,15090,3.3,3.2,1525,6,6570,2960,2600,2960,0,0,0,0,0,373,762,135,0,0,0,0,0,112
405,20000110T142436,99942,1,1,88,2,6760,5,4.9,734,4,3310,3450,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,11
405,20000110T142506,99943,1,1,88,4,12720,2.7,2.5,987,4,2300,2200,4640,3580,0,0,0,0,0,149,447,136,0,0,0,0,0,22
405,20000110T142526,99944,1,1,88,4,7950,7.7,7.6,1256,6,2960,2990,930,1070,0,0,0,0,0,339,563,155,0,0,0,0,0,112
405,20000110T142536,99945,1,1,90,4,19230,2.4,2.3,1780,5,6410,6480,3540,2800,0,0,0,0,0,538,490,497,0,0,0,0,0,1111
405,20000110T142537,99946,1,1,89,5,6790,1.7,0.9,1208,6,2820,1600,960,820,590,0,0,0,0,374,370,130,132,0,0,0,0,113
